,Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
350,755,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,2,2,3,Otros hogares sin niños,2,5,1,2,2021,26042.209999999995,4,-1.9877259349846956,43.30355099408276,-2.033693,43.256347
351,450,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Moto,08:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,24375.785,3,-1.952682038102276,43.32076115934689,-2.033693,43.256347
352,1216,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,23,Hondarribia,2,4,1,Otros hogares sin niños,2,5,1,1,2021,26867.81,4,-1.7893028855522262,43.36089472056458,-2.033693,43.256347
353,1268,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares sin niños,1,5,1,1,2021,23900.47,2,-1.972337194643511,43.31229942003297,-2.033693,43.256347
354,231,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,5,1,1,2021,22716.05,2,-2.0299239612046223,43.31196812561775,-2.033693,43.256347
355,1786,Donostialdea,Donostialdea,Lezo,Usurbil,Coche conductor,08:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,23759.76,2,-1.8979793646109904,43.32137021460996,-2.033693,43.256347
356,2373,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,08:00,22,Errenteria,1,2,2,2 adultos,2,4,1,1,2021,22097.67,1,-1.7964790028729556,43.35861439421684,-2.033693,43.256347
357,368,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,08:00,22,Pasaia,2,2,2,2 adultos con niño(s),1,5,1,1,2021,24967.56,3,-1.929772416318181,43.32450323169783,-2.033693,43.256347
358,1584,Urola Kosta       ,Donostialdea,Zumaia,Donostia/San Sebastian,Coche conductor,08:00,99,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,21240.2,1,-2.2515437701437326,43.29222228932647,-2.033693,43.256347
359,679,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,08:00,22,Errenteria,2,2,1,Otros hogares sin niños,1,3,1,1,2021,18964.025,1,-1.975898155164049,43.28956894160133,-2.033693,43.256347
360,965,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,3,Otros hogares con niños,1,3,1,1,2021,24412.785,3,-1.9700945930293925,43.32689042145164,-2.033693,43.256347
361,565,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.81700243681405,43.33782637147894,-2.033693,43.256347
362,1979,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21897.47,1,-2.020735958079511,43.271086193944896,-2.033693,43.256347
363,1694,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Autobús interurbano,08:00,22,Zarautz,1,2,2,2 adultos,2,4,1,1,2021,24343.66,2,-2.161703903960866,43.27474738022463,-2.033693,43.256347
364,1566,Goierri                              ,Donostialdea,Beasain,Andoain,Coche pasajero,08:00,22,Andoain,2,2,1,Otros hogares sin niños,1,5,1,1,2021,24067.67,2,-2.2003889866214066,43.04694344231337,-2.033693,43.256347
365,2503,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,21,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,5,1,1,2021,26243.96,4,-2.0065572775849803,43.31907907951886,-2.033693,43.256347
366,279,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,3,-2.127513350430355,43.278533253990645,-2.033693,43.256347
367,445,Goierri                              ,Donostialdea,Legazpi,Donostia/San Sebastian,Coche conductor,08:00,99,Legazpi,1,2,1,Hogar de una persona,1,5,1,1,2021,26393.71,4,-2.3340113132937166,43.05628171061563,-2.033693,43.256347
368,787,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,08:00,22,Irun,2,1,1,Otros hogares sin niños,1,5,1,2,2021,25523.66,3,-1.8079199408784945,43.34107731106932,-2.033693,43.256347
369,1064,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Autobús interurbano,08:00,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-2.020266090563618,43.21379328841232,-2.033693,43.256347
370,1261,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,4,1,Otros hogares sin niños,1,3,1,1,2021,24289.785,3,-1.7833047193235398,43.34137059897088,-2.033693,43.256347
371,2451,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Coche conductor,08:00,22,Lasarte-Oria,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24409.86,2,-2.017460568977011,43.27068944076826,-2.033693,43.256347
372,2259,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,23,Pasaia,2,2,1,Otros hogares sin niños,2,4,1,1,2021,21588.92,1,-1.9288785500827728,43.325453445692204,-2.033693,43.256347
373,521,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,08:00,22,Errenteria,1,3,1,2 adultos,2,5,1,1,2021,22588.620000000003,2,-1.8021783504974245,43.35532027776573,-2.033693,43.256347
374,438,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,23269.735,2,-2.026707205894841,43.31574094870823,-2.033693,43.256347
375,1908,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche conductor,08:00,99,Azpeitia,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25600.56,3,-2.2451587610465795,43.15885395824329,-2.033693,43.256347
376,2136,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,08:00,23,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,22248.07,2,-1.8920934009570936,43.30759900235681,-2.033693,43.256347
377,1873,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,24269.22,3,-1.9648327668679928,43.324333738490566,-2.033693,43.256347
378,2271,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,3,-1.9185657785720776,43.315886856153725,-2.033693,43.256347
379,1896,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,08:00,22,Pasaia,2,2,2,2 adultos con niño(s),1,5,1,1,2021,22036.95,1,-1.9536157332413289,43.31960469812246,-2.033693,43.256347
380,2419,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-2.0029164578555614,43.25178116160527,-2.033693,43.256347
381,1764,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,24269.22,3,-2.0658967661177705,43.304543704548216,-2.033693,43.256347
382,798,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,1,3,2,2 adultos,1,5,1,1,2021,29017.46,4,-2.0483973947614884,43.27314005579672,-2.033693,43.256347
383,2374,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Autobús interurbano,08:00,22,Irun,2,2,1,2 adultos con niño(s),2,5,1,1,2021,25746.91,3,-1.803142329817108,43.33623339413603,-2.033693,43.256347
384,530,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:15,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.786126919331659,43.34183736774328,-2.033693,43.256347
385,407,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.8451927739456744,43.31857832743373,-2.033693,43.256347
386,149,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,5,1,1,2021,29172.56,4,-1.8037815251987208,43.33323224310808,-2.033693,43.256347
387,1208,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,3,-1.8930122654909585,43.30851423709834,-2.033693,43.256347
388,809,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,08:00,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.4730198161314605,43.18302097794541,-2.033693,43.256347
389,1791,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,22,Urnieta,1,3,1,2 adultos,2,4,1,1,2021,23878.46,1,-1.978103878392728,43.23136320309268,-2.033693,43.256347
390,1068,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,23,Donostia/San Sebastian,2,3,3,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,4,-2.022601134213431,43.30599221771843,-2.033693,43.256347
391,518,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.9832389318439467,43.31870171407005,-2.033693,43.256347
392,410,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),1,5,1,1,2021,24223.07,2,-1.9919013550508569,43.24712017247104,-2.033693,43.256347
393,2505,Donostialdea,Donostialdea,Oiartzun,Pasaia,Coche conductor,08:00,23,Pasaia,2,2,1,Otros hogares sin niños,1,5,1,1,2021,25393.26,3,-1.8554061224321696,43.29605155117228,-2.033693,43.256347
394,1491,Tolosaldea,Donostialdea,Tolosa,Pasaia,Coche conductor,08:00,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,3,-2.071818147203293,43.14417992438502,-2.033693,43.256347
395,1989,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.9026788404477533,43.31437105029843,-2.033693,43.256347
396,163,Tolosaldea,Donostialdea,Villabona,Errenteria,Coche conductor,08:00,22,Villabona,2,3,2,Otros hogares sin niños,2,3,1,1,2021,18845.675,1,-2.0519550923917063,43.184330461736046,-2.033693,43.256347
397,463,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,08:00,22,Irun,2,4,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.781850140034196,43.340425295042486,-2.033693,43.256347
398,457,Bidasoa,Donostialdea,Irun,Hernani,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.7896636650809596,43.32634912955611,-2.033693,43.256347
399,1744,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,22,Errenteria,2,4,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.7960591309764051,43.34094685830051,-2.033693,43.256347
400,1996,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23204.41,1,-2.1273876855178617,43.27726673487231,-2.033693,43.256347
401,2452,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,Otros hogares sin niños,2,3,1,1,2021,18671.675,1,-1.9796018206805803,43.30359997974624,-2.033693,43.256347
402,668,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,08:00,22,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,20053.2,1,-1.9047120498714296,43.31609224464373,-2.033693,43.256347
403,1772,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,23,Hernani,2,4,2,Otros hogares sin niños,2,5,1,1,2021,26312.81,3,-1.9751904628957728,43.26889837546615,-2.033693,43.256347
404,2084,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,99,Hondarribia,3,4,1,Otros hogares con niños,2,5,1,1,2021,26270.51,3,-1.8070643839550893,43.344636895599976,-2.033693,43.256347
405,49,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,1,2,1,2 adultos,1,4,1,1,2021,27042.46,4,-1.8986722932272069,43.3098632949247,-2.033693,43.256347
406,67,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,3,-2.035872243991659,43.30917362751989,-2.033693,43.256347
407,2277,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.982211643656063,43.320014687343786,-2.033693,43.256347
408,1385,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,08:00,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.473602843603254,43.18381318354543,-2.033693,43.256347
409,572,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche pasajero,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.914172831321175,43.31076553713401,-2.033693,43.256347
410,48,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,3,-2.127671341609759,43.275856359298665,-2.033693,43.256347
411,2459,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),2,5,1,1,2021,23379.76,2,-1.806794705474304,43.3413716198165,-2.033693,43.256347
412,2185,Donostialdea,Donostialdea,Lezo,Oiartzun,Coche conductor,08:00,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.897201354922081,43.32199751022828,-2.033693,43.256347
413,808,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,99,Andoain,1,2,1,Hogar de una persona,2,4,1,1,2021,22419.97,1,-1.991822887040889,43.32298038350861,-2.033693,43.256347
414,1480,Donostialdea,Donostialdea,Oiartzun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26892.91,4,-1.859828447543475,43.298780750478144,-2.033693,43.256347
415,124,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,22420.97,1,-1.955578375021225,43.29721610682935,-2.033693,43.256347
416,1615,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,08:00,21,Tolosa,2,2,1,2 adultos con niño(s),2,5,1,1,2021,23878.16,2,-1.9764196557360296,43.30369464017343,-2.033693,43.256347
417,944,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,08:00,22,Pasaia,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26108.009999999995,4,-1.97741001742578,43.28894358246807,-2.033693,43.256347
418,1840,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.9402594957962835,43.241370839950896,-2.033693,43.256347
419,485,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,08:15,22,Irun,2,3,2,2 adultos con niño(s),1,5,1,1,2021,27465.11,4,-1.7943046142296093,43.34113885126963,-2.033693,43.256347
420,756,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,23,Irun,2,3,1,Otros hogares sin niños,2,5,1,1,2021,26172.61,4,-1.7883924818122163,43.3371724504494,-2.033693,43.256347
421,25,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,08:00,23,Irun,2,1,1,Otros hogares con niños,2,3,1,2,2021,18102.375,1,-1.7993828707609467,43.34391164251727,-2.033693,43.256347
422,2394,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.3828959430344274,43.02660561463891,-2.033693,43.256347
423,976,Urola Kosta       ,Donostialdea,Orio,Oiartzun,Coche conductor,08:00,23,Orio,1,3,1,2 adultos,1,3,1,1,2021,25146.835000000003,2,-2.126497348450528,43.27660287689874,-2.033693,43.256347
424,2335,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.8973037821898608,43.32270938557624,-2.033693,43.256347
425,1378,Donostialdea,Donostialdea,Lasarte-Oria,Errenteria,Coche conductor,08:00,22,Errenteria,1,3,1,2 adultos,1,6,1,1,2021,27889.61,4,-2.0124105918758266,43.27034489465664,-2.033693,43.256347
426,1592,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,08:00,22,Resto Gipuzkoa,2,3,2,2 adultos con niño(s),2,5,1,1,2021,22084.47,2,-2.054469344697306,43.18242735331423,-2.033693,43.256347
427,1196,Bidasoa,Donostialdea,Irun,Andoain,Coche conductor,08:00,22,Irun,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26664.11,4,-1.821419640457174,43.31078841108027,-2.033693,43.256347
428,1307,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,08:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.415418980016986,43.11385823999375,-2.033693,43.256347
429,482,Tolosaldea,Donostialdea,Tolosa,Hernani,Coche conductor,08:00,22,Tolosa,2,2,1,1 adulto con niño(s),1,4,1,1,2021,22406.520000000004,2,-2.0905219765870307,43.12329830782017,-2.033693,43.256347
430,817,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,RENFE,08:00,22,Tolosa,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27963.51,4,-2.07435517928578,43.13373718665567,-2.033693,43.256347
431,2005,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,08:00,22,Pasaia,2,2,1,Otros hogares con niños,1,4,1,1,2021,23569.26,3,-1.926528095319687,43.32470787984562,-2.033693,43.256347
432,361,Donostialdea,Donostialdea,Oiartzun,Errenteria,Autobús interurbano,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.888670513442385,43.31569293184065,-2.033693,43.256347
433,1580,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.9038103651834295,43.31643036041653,-2.033693,43.256347
434,1089,Donostialdea,Donostialdea,Lezo,Pasaia,Coche conductor,08:00,22,Pasaia,2,3,1,Otros hogares sin niños,2,4,1,1,2021,23184.11,1,-1.884314321565079,43.32103349257154,-2.033693,43.256347
435,1231,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,1,2,1,Hogar de una persona,2,4,1,1,2021,22393.67,1,-1.9369575416384013,43.31982464960864,-2.033693,43.256347
436,1956,Donostialdea,Donostialdea,Pasaia,Usurbil,Coche conductor,08:00,22,Usurbil,1,2,1,Hogar de una persona,1,4,1,1,2021,23578.82,3,-1.91357786689968,43.323245562520185,-2.033693,43.256347
437,781,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche pasajero,08:00,99,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,25859.81,3,-2.018461686029987,43.264872196264506,-2.033693,43.256347
438,1980,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.8562811185307293,43.28969326369219,-2.033693,43.256347
439,1161,Tolosaldea,Donostialdea,Tolosa,Lasarte-Oria,Coche conductor,08:00,23,Lasarte-Oria,2,3,2,Otros hogares con niños,2,5,1,1,2021,23321.06,2,-2.073513655825131,43.13832604252026,-2.033693,43.256347
440,651,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,08:00,23,Errenteria,2,2,2,2 adultos con niño(s),1,4,1,1,2021,22248.07,2,-1.9084717460598133,43.31016399151274,-2.033693,43.256347
441,2193,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,EUSKOTREN,08:00,22,Irun,2,3,2,2 adultos con niño(s),2,4,1,1,2021,25255.96,3,-1.7836492397391095,43.338717911765386,-2.033693,43.256347
442,1532,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,08:00,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,24461.92,3,-1.8991559593421277,43.31484804788376,-2.033693,43.256347
443,2492,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Moto,08:00,22,Pasaia,2,2,3,Otros hogares sin niños,1,3,1,2,2021,21792.235,1,-1.936411358450227,43.31604848077109,-2.033693,43.256347
444,1123,Goierri                              ,Donostialdea,Beasain,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,3,1,2 adultos,2,6,1,1,2021,24170.81,3,-2.2047722198512414,43.05507781556662,-2.033693,43.256347
445,240,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,5,1,1,2021,25055.120000000003,3,-1.9844784730224403,43.32407500281749,-2.033693,43.256347
446,1278,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche pasajero,08:00,22,Oiartzun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25461.26,3,-1.9756914933722487,43.32202433085007,-2.033693,43.256347
447,1780,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.906758393182793,43.312130017655285,-2.033693,43.256347
448,70,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,08:00,22,Errenteria,2,3,1,Otros hogares sin niños,2,3,1,1,2021,23969.435,2,-2.046359457855633,43.30605392091678,-2.033693,43.256347
449,1601,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,26243.96,4,-1.9813768212183975,43.31811541382808,-2.033693,43.256347
450,1381,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,08:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.458511290697124,43.188978159369775,-2.033693,43.256347
451,840,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,4,-1.921918828196686,43.32612639269943,-2.033693,43.256347
452,73,Donostialdea,Donostialdea,Lezo,Pasaia,Coche conductor,08:00,22,Pasaia,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26533.709999999995,3,-1.9000385538199664,43.32081691881628,-2.033693,43.256347
453,1177,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Hernani,1,2,1,Hogar de una persona,2,5,1,1,2021,22911.92,2,-2.023694520647304,43.30703188876913,-2.033693,43.256347
454,350,Bidasoa,Donostialdea,Irun,Usurbil,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.816524849485736,43.32989328448438,-2.033693,43.256347
455,2295,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.899797519588844,43.31538587240303,-2.033693,43.256347
456,1610,Donostialdea,Donostialdea,Hernani,Andoain,Coche conductor,08:00,22,Andoain,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27604.31,4,-1.9758955761955377,43.2701356111618,-2.033693,43.256347
457,1569,Urola Kosta       ,Donostialdea,Zarautz,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-2.1710864641620784,43.28657143372877,-2.033693,43.256347
458,765,Urola Kosta       ,Donostialdea,Zarautz,Lasarte-Oria,Coche conductor,08:00,22,Lasarte-Oria,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27578.01,4,-2.159445171409423,43.28560221976894,-2.033693,43.256347
459,2015,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,22,Pasaia,2,3,2,2 adultos con niño(s),1,5,1,1,2021,24967.56,3,-1.9183425372100475,43.32895745654304,-2.033693,43.256347
460,76,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,25423.61,3,-1.9597113718708976,43.29657945402062,-2.033693,43.256347
461,432,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,4,-1.8969418440649588,43.30867730482268,-2.033693,43.256347
462,662,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,23,Errenteria,2,2,2,2 adultos con niño(s),2,4,1,1,2021,21265.62,1,-1.7883299600057752,43.33562658357484,-2.033693,43.256347
463,1087,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,2,2,3,Otros hogares con niños,1,4,1,1,2021,24419.96,3,-1.8973147917601465,43.31363771326453,-2.033693,43.256347
464,157,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:00,21,Zarautz,1,3,1,2 adultos,1,6,1,1,2021,24578.070000000003,2,-2.1460548183150627,43.2689679961365,-2.033693,43.256347
465,1273,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche pasajero,08:30,22,Errenteria,2,2,1,Otros hogares sin niños,1,3,1,1,2021,21894.635,2,-1.9080108344615605,43.31458226296263,-2.033693,43.256347
466,761,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,1,2021,24992.16,3,-1.8075440270395764,43.34430062167596,-2.033693,43.256347
