,Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
620,620,Donostialdea,Donostialdea,Usurbil,Pasaia,Coche conductor,08:00,22,Usurbil,1,2,1,Hogar de una persona,1,4,1,1,2021,23578.82,2,-2.0731239283050087,43.27254916966198,-2.033693,43.256347
836,836,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Lasarte-Oria,1,3,2,2 adultos,1,5,1,1,2021,28410.06,4,-2.014906481134012,43.27048006932587,-2.033693,43.256347
2329,2329,Goierri                              ,Donostialdea,Beasain,Lasarte-Oria,Coche conductor,08:00,99,Beasain,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23958.56,2,-2.2128322497514685,43.04747775008435,-2.033693,43.256347
194,194,Donostialdea,Donostialdea,Hernani,Andoain,Coche conductor,08:00,99,Andoain,1,3,2,2 adultos,1,6,1,1,2021,28056.81,4,-1.9790628793097365,43.26734166142478,-2.033693,43.256347
1533,1533,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,08:00,22,Tolosa,1,2,1,Hogar de una persona,2,4,1,1,2021,24374.36,3,-2.07434150524192,43.1311807212141,-2.033693,43.256347
906,906,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Moto,08:00,22,Donostia/San Sebastian,2,2,3,Otros hogares sin niños,2,3,1,1,2021,20755.395,1,-1.918416380750145,43.31852592720856,-2.033693,43.256347
1702,1702,Urola Kosta       ,Donostialdea,Zarautz,Pasaia,Coche conductor,08:00,22,Zarautz,2,3,2,Otros hogares con niños,2,4,1,1,2021,21744.82,1,-2.1723575227246177,43.28192447763628,-2.033693,43.256347
1700,1700,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.9030076055466727,43.315971703556805,-2.033693,43.256347
2162,2162,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,08:00,22,Irun,2,4,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.7799414889947214,43.33566942588049,-2.033693,43.256347
829,829,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,10768.535000000002,1,-1.955230257443732,43.297186714051854,-2.033693,43.256347
2086,2086,Bidasoa,Donostialdea,Irun,Andoain,Coche conductor,08:00,22,Irun,2,3,1,Otros hogares sin niños,1,4,1,1,2021,26664.11,4,-1.7887368155416028,43.32719877513108,-2.033693,43.256347
420,420,Tolosaldea,Donostialdea,Villabona,Andoain,Coche conductor,08:00,23,Villabona,1,2,1,Hogar de una persona,2,5,1,1,2021,24512.91,3,-2.0577012943432966,43.1819762145044,-2.033693,43.256347
1360,1360,Debagoiena,Donostialdea,Bergara,Usurbil,Coche conductor,08:00,22,Usurbil,2,4,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.48635346441195,43.11695300744681,-2.033693,43.256347
1221,1221,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,23,Errenteria,2,2,1,Otros hogares sin niños,1,5,1,1,2021,23900.47,3,-1.8973147917601465,43.31363771326453,-2.033693,43.256347
1855,1855,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:15,22,Irun,1,2,1,Hogar de una persona,2,4,1,1,2021,22280.77,1,-1.7954785519698682,43.33964410783048,-2.033693,43.256347
962,962,Donostialdea,Donostialdea,Oiartzun,Errenteria,Autobús interurbano,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.8464391560647149,43.281517838542,-2.033693,43.256347
134,134,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,EUSKOTREN,08:00,22,Lasarte-Oria,2,4,1,2 adultos con niño(s),2,5,1,1,2021,25859.81,3,-2.0154104563138344,43.30235942063386,-2.033693,43.256347
1501,1501,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:20,22,Donostia/San Sebastian,2,2,1,1 adulto con niño(s),2,5,1,1,2021,23732.11,2,-1.983854043256253,43.32397980183351,-2.033693,43.256347
2034,2034,Urola Kosta       ,Donostialdea,Azpeitia,Donostia/San Sebastian,Coche pasajero,08:00,99,Donostia/San Sebastian,1,2,1,2 adultos,2,6,1,1,2021,22575.620000000003,2,-2.2584909797201043,43.17697461993364,-2.033693,43.256347
1266,1266,Goierri                              ,Donostialdea,Zumarraga,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,27790.76,4,-2.317400027001552,43.09968432286448,-2.033693,43.256347
111,111,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.9979128222939024,43.30161529174048,-2.033693,43.256347
1410,1410,Donostialdea,Donostialdea,Errenteria,Oiartzun,Autobús interurbano,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9089895863498891,43.31399663024324,-2.033693,43.256347
2014,2014,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25976.26,3,-2.0176393329874216,43.26576930616888,-2.033693,43.256347
1920,1920,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,99,Errenteria,2,3,2,Otros hogares con niños,1,3,1,1,2021,21297.335,1,-2.03809924426407,43.29971517140104,-2.033693,43.256347
354,354,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,08:00,23,Pasaia,2,2,1,Otros hogares sin niños,1,5,1,1,2021,27760.41,4,-1.9191467074605288,43.31847603259179,-2.033693,43.256347
2345,2345,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.90649299904968,43.309981112359424,-2.033693,43.256347
1564,1564,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,2,4,1,1,2021,21104.2,1,-1.9354538646574229,43.31689564334114,-2.033693,43.256347
1713,1713,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,23126.5,2,-1.983014026969809,43.32473439906666,-2.033693,43.256347
1992,1992,Donostialdea,Donostialdea,Errenteria,Lezo,Coche conductor,08:00,22,Errenteria,2,3,2,Otros hogares con niños,1,5,1,1,2021,27265.51,4,-1.895674126535044,43.29817500076419,-2.033693,43.256347
2030,2030,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,2,Otros hogares sin niños,1,3,1,1,2021,22642.935,1,-1.8029038783470683,43.33640229496668,-2.033693,43.256347
1295,1295,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Autobús interurbano,08:55,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,23269.735,2,-1.931347172368095,43.32607081010022,-2.033693,43.256347
1058,1058,Donostialdea,Donostialdea,Usurbil,Lezo,Coche conductor,08:00,22,Lezo,2,3,1,Otros hogares con niños,1,4,1,1,2021,26126.91,4,-2.027056121874921,43.27749315327404,-2.033693,43.256347
332,332,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.7604112821173217,43.33881395651266,-2.033693,43.256347
1672,1672,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.418104402506862,43.039644376976014,-2.033693,43.256347
856,856,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Moto,08:00,22,Errenteria,1,2,3,2 adultos,2,3,1,1,2021,22008.635,2,-1.909849434869393,43.315844019211546,-2.033693,43.256347
1849,1849,Debabarrena,Donostialdea,Deba,Oiartzun,Coche pasajero,08:00,22,Deba,1,1,1,Hogar de una persona,1,4,1,2,2021,22492.8,1,-2.3205234994186994,43.28452969731288,-2.033693,43.256347
1070,1070,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,08:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.495035353181124,43.06485365165378,-2.033693,43.256347
1337,1337,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,08:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.470999952507102,43.180941343888776,-2.033693,43.256347
568,568,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,08:00,22,Hondarribia,2,3,1,Otros hogares con niños,2,4,1,1,2021,25779.56,3,-1.7936825784754915,43.3676453632448,-2.033693,43.256347
2044,2044,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,22930.57,2,-1.796809747811472,43.33702413649875,-2.033693,43.256347
1004,1004,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:00,23,Irun,2,3,3,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.8005091634597834,43.3333796388533,-2.033693,43.256347
239,239,Bidasoa,Donostialdea,Irun,Errenteria,Coche conductor,08:00,22,Errenteria,2,4,2,2 adultos con niño(s),2,5,1,1,2021,25718.91,3,-1.7882871824834146,43.344249828311845,-2.033693,43.256347
212,212,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,08:00,22,Errenteria,2,2,1,Otros hogares sin niños,1,3,1,1,2021,18964.025,1,-1.966126806041241,43.3108800695693,-2.033693,43.256347
2229,2229,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Andando,08:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,3,4,2,2021,7978.825000000001,1,-2.066679090374619,43.26963321722168,-2.033693,43.256347
233,233,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,08:00,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,22238.570000000003,1,-1.9423633090043264,43.323049994323206,-2.033693,43.256347
1054,1054,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,2,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-2.082913676187392,43.132235830208856,-2.033693,43.256347
321,321,Goierri                              ,Donostialdea,Ordizia,Donostia/San Sebastian,RENFE,08:00,22,Donostia/San Sebastian,1,1,1,Hogar de una persona,2,4,1,1,2021,21665.65,1,-2.18023542733052,43.053919850669246,-2.033693,43.256347
1370,1370,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,1,3,1,2 adultos,1,6,1,1,2021,28637.91,4,-1.8182973157911435,43.33396493992669,-2.033693,43.256347
2233,2233,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:00,22,Zarautz,1,2,2,2 adultos,1,6,1,1,2021,24578.070000000003,2,-2.196638952086486,43.27419106545708,-2.033693,43.256347
1272,1272,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,08:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,23566.82,2,-2.4856235673493297,43.06482491786131,-2.033693,43.256347
1420,1420,Donostialdea,Donostialdea,Oiartzun,Pasaia,Coche conductor,08:00,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,24236.51,3,-1.8215203747615567,43.28313189841769,-2.033693,43.256347
1387,1387,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:00,99,Lasarte-Oria,1,2,1,Hogar de una persona,1,5,1,1,2021,24602.820000000003,2,-2.0183516645852024,43.26374795094446,-2.033693,43.256347
1524,1524,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,08:00,22,Irun,2,2,1,2 adultos con niño(s),1,6,1,1,2021,24718.41,3,-1.806794705474304,43.3413716198165,-2.033693,43.256347
173,173,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,08:10,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,13135.685,1,-1.9118876377086231,43.311554222121856,-2.033693,43.256347
1880,1880,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.998601242540204,43.2538922331081,-2.033693,43.256347
929,929,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Taxi,08:00,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,28048.41,4,-2.01222144595916,43.27075394004739,-2.033693,43.256347
1017,1017,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche pasajero,08:00,22,Errenteria,1,2,1,2 adultos,2,4,1,1,2021,23692.86,2,-1.9746950576263909,43.32166915588815,-2.033693,43.256347
1338,1338,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Andando,08:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,3,4,2,2021,7978.825000000001,1,-2.022060532289032,43.26924830156904,-2.033693,43.256347
175,175,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.902329525526292,43.31234827081585,-2.033693,43.256347
1247,1247,Tolosaldea,Donostialdea,Villabona,Errenteria,Coche conductor,08:00,22,Villabona,2,3,2,Otros hogares sin niños,2,3,1,1,2021,18845.675,1,-2.053059036607964,43.189024711207885,-2.033693,43.256347
96,96,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9875587129601016,43.31455605843615,-2.033693,43.256347
527,527,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:30,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,25804.66,3,-1.973910904380629,43.32009681378621,-2.033693,43.256347
282,282,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,24016.16,2,-1.9493244121313769,43.31839079823728,-2.033693,43.256347
259,259,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,08:00,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.9121952569016052,43.312189992830575,-2.033693,43.256347
2301,2301,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,28231.56,4,-1.897964582017204,43.31265211577704,-2.033693,43.256347
1877,1877,Bidasoa,Donostialdea,Hondarribia,Errenteria,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.7935818829822974,43.36881191831767,-2.033693,43.256347
599,599,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,08:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,23204.41,1,-2.125786943570532,43.27739287314333,-2.033693,43.256347
2025,2025,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,08:00,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,23474.77,2,-1.893662965447923,43.307630604383775,-2.033693,43.256347
1114,1114,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,08:00,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.47256556603614,43.18234179083076,-2.033693,43.256347
1709,1709,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,EUSKOTREN,08:00,22,Errenteria,2,3,1,Otros hogares sin niños,2,3,1,1,2021,23969.435,2,-1.9577616416892425,43.318200447348985,-2.033693,43.256347
1837,1837,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,08:00,99,Pasaia,2,2,1,Otros hogares sin niños,1,3,5,1,2021,13446.595,1,-1.9367567975188096,43.31814390261474,-2.033693,43.256347
1690,1690,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,EUSKOTREN,08:00,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.9007656290186823,43.311923703438914,-2.033693,43.256347
2078,2078,Donostialdea,Donostialdea,Hernani,Lezo,Coche conductor,08:00,22,Lezo,2,2,1,Otros hogares sin niños,1,4,1,1,2021,26724.209999999995,4,-2.0031401892228597,43.27455128308242,-2.033693,43.256347
1465,1465,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,08:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.997729369827352,43.2961765734086,-2.033693,43.256347
741,741,Donostialdea,Donostialdea,Pasaia,Oiartzun,Autobús interurbano,08:00,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,2,2021,19307.395,1,-1.9307489604900008,43.3241491624265,-2.033693,43.256347
2013,2013,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,08:00,22,Zarautz,1,2,2,2 adultos,1,4,1,1,2021,25326.11,3,-2.1675939509531656,43.27929037990359,-2.033693,43.256347
1189,1189,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche pasajero,08:00,22,Hondarribia,2,2,1,Otros hogares sin niños,1,4,1,2,2021,23396.97,2,-1.8061638209269728,43.357230073173184,-2.033693,43.256347
2423,2423,Donostialdea,Donostialdea,Errenteria,Oiartzun,Moto,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.893662965447923,43.307630604383775,-2.033693,43.256347
296,296,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Taxi,08:00,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,22750.65,1,-1.990004230687088,43.246946733707375,-2.033693,43.256347
2291,2291,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,08:00,21,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,24223.07,2,-1.9728690355855671,43.2544993525798,-2.033693,43.256347
443,443,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),1,5,1,1,2021,24223.07,2,-2.023933506793133,43.22047630101665,-2.033693,43.256347
210,210,Donostialdea,Donostialdea,Usurbil,Donostia/San Sebastian,Coche conductor,08:00,22,Usurbil,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25997.26,3,-2.039588349558443,43.2693842203815,-2.033693,43.256347
2109,2109,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.908679801782717,43.310551482321,-2.033693,43.256347
2448,2448,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,23,Donostia/San Sebastian,2,2,1,Otros hogares sin niños,1,6,1,1,2021,24269.22,3,-1.9939298717475769,43.3081755534267,-2.033693,43.256347
430,430,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,08:10,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,13135.685,1,-1.9058372642490795,43.3122915496518,-2.033693,43.256347
507,507,Donostialdea,Donostialdea,Pasaia,Donostia/San Sebastian,Coche conductor,08:00,22,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),2,5,1,1,2021,22504.87,2,-1.918405333213539,43.31604107585853,-2.033693,43.256347
916,916,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,08:00,23,Pasaia,2,2,1,Otros hogares sin niños,1,5,1,1,2021,27760.41,4,-1.926528095319687,43.32470787984562,-2.033693,43.256347
1091,1091,Donostialdea,Donostialdea,Pasaia,Errenteria,Coche conductor,08:00,22,Pasaia,2,2,1,Otros hogares con niños,1,4,1,1,2021,23569.26,3,-1.9261517914929651,43.32559978390125,-2.033693,43.256347
1127,1127,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,08:00,23,Lasarte-Oria,1,1,1,2 adultos,2,4,1,2,2021,22238.570000000003,1,-1.959169913402012,43.3225965445876,-2.033693,43.256347
1985,1985,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,08:00,22,Pasaia,2,2,3,Otros hogares sin niños,2,5,1,2,2021,26042.209999999995,4,-2.0058849787500903,43.32058089717594,-2.033693,43.256347
1134,1134,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.8930122654909585,43.30851423709834,-2.033693,43.256347
1774,1774,Donostialdea,Donostialdea,Donostia/San Sebastian,Lezo,Coche conductor,08:00,23,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.971342616311976,43.31963032919511,-2.033693,43.256347
881,881,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,08:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,3,4,1,2021,10768.535000000002,1,-1.9286553391510948,43.307512035546345,-2.033693,43.256347
2283,2283,Bidasoa,Donostialdea,Irun,Oiartzun,Coche conductor,08:30,99,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,23502.77,2,-1.8077634911409817,43.33442515970191,-2.033693,43.256347
1967,1967,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,08:00,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,26603.66,4,-1.9323358461002795,43.325383091500846,-2.033693,43.256347
509,509,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,08:45,23,Errenteria,2,2,1,Otros hogares con niños,2,4,1,1,2021,19758.6,1,-1.909326637202427,43.31519915900298,-2.033693,43.256347
2407,2407,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Taxi,08:00,22,Urnieta,2,2,1,Otros hogares sin niños,1,5,1,2,2021,22750.65,1,-1.970159557982176,43.24308096958297,-2.033693,43.256347
1303,1303,Tolosaldea,Donostialdea,Villabona,Andoain,Coche conductor,08:00,23,Villabona,1,2,1,Hogar de una persona,2,5,1,1,2021,24512.91,3,-2.052869301554724,43.1892920326729,-2.033693,43.256347
1237,1237,Bidasoa,Donostialdea,Irun,Usurbil,Coche conductor,08:00,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.8168791367827075,43.32674519964358,-2.033693,43.256347
1942,1942,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:00,22,Errenteria,2,2,2,2 adultos con niño(s),2,5,1,1,2021,21756.57,1,-1.9798778607775285,43.314114450251736,-2.033693,43.256347
2454,2454,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,EUSKOTREN,08:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,22280.25,1,-1.9254749690609956,43.31896343338183,-2.033693,43.256347
